node1,node2
105,38372
105,38905
105,39361
106,29652
107,32087
108,21438
108,21700
108,21752
108,21867
108,22633
108,23131
108,23656
108,23917
108,23994
108,24690
108,24866
108,25242
108,25297
108,25595
108,26167
108,26834
108,26956
108,27275
108,27298
108,28181
108,29095
108,29217
108,29372
108,30063
108,30190
108,30333
108,30404
108,31189
108,31580
108,31871
108,32087
108,32248
108,32366
108,33502
108,34071
108,34914
108,36050
108,36588
108,37096
108,37471
108,37882
108,38722
108,39153
109,24131
109,33605
109,33874
109,37070
110,22117
110,22241
110,23524
110,23802
110,23944
110,23960
110,25563
110,26011
110,26804
110,27088
110,27746
110,28699
110,28959
110,29245
110,30063
110,30200
110,30779
110,30845
110,31316
110,31493
110,32878
110,33216
110,33605
110,33874
110,34467
110,34538
110,34584
110,34645
110,34687
110,34725
110,34820
110,35642
110,36004
110,36529
110,36915
110,37070
111,24131
111,33605
111,33874
111,37070
113,22166
113,25242
113,25497
113,26100
113,26911
113,27088
113,28215
113,28959
113,32378
113,33605
113,34245
113,35782
113,36922
113,37070
114,25242
114,30647
114,32087
115,21534
115,21557
115,23346
115,23366
115,24010
115,24132
115,24286
115,24418
115,25174
115,25896
115,25982
115,26167
115,26573
115,26662
115,27088
115,27337
115,27401
115,27440
115,27926
115,28008
115,28760
115,28959
115,29262
115,29506
115,29646
115,29652
115,29777
115,29904
115,30712
115,31307
115,31316
115,31491
115,31834
115,32607
115,33031
115,33306
115,33605
115,34082
115,34218
115,34381
115,34388
115,34857
115,35382
115,35433
115,35717
115,35948
115,36004
115,36922
115,37113
115,37922
115,37951
115,38347
115,38458
115,38803
116,21534
116,22208
116,23739
116,26014
116,26685
116,27056
116,27726
116,28105
116,29281
116,29832
116,29842
116,30232
116,30301
116,31439
116,32544
116,32866
116,35691
116,35967
116,36050
116,36504
116,36570
116,36609
116,37210
116,37316
116,38083
116,38366
116,38536
117,31117
117,35782
117,35809
118,21534
118,21677
118,22755
118,24862
118,25294
118,26318
118,27514
118,29102
118,32087
118,33416
118,35769
118,36050
118,36716
118,38161
118,39148
119,21534
119,21930
119,22128
119,22633
119,22878
119,23912
119,24862
119,25242
119,26045
119,26485
119,27019
119,28181
119,28374
119,28819
119,29281
119,29345
119,30301
119,31403
119,31518
119,32588
119,32831
119,33190
119,33502
119,33778
119,34182
119,36127
119,36264
119,36672
119,38587
119,38778
119,39342
120,22633
120,25737
120,26032
120,27259
120,28959
120,31802
120,34161
120,35598
121,21625
121,21884
121,22694
121,23912
121,23984
121,25317
121,27088
121,28005
121,28765
121,28959
121,29412
121,30300
121,31834
121,34063
121,34182
121,34757
121,38353
122,21417
122,21594
122,22003
122,22878
122,23663
122,26184
122,27088
122,27447
122,27935
122,28724
122,30755
122,34016
122,34165
122,34901
123,24593
123,25527
123,27088
123,27614
123,27948
123,28959
123,32638
123,35216
123,35807
123,38083
124,21481
124,21526
124,21534
124,21662
124,22809
124,24380
124,24866
124,25379
124,26642
124,27088
124,27154
124,28557
124,28682
124,28858
124,29027
124,29619
124,29646
124,29829
124,30232
124,30382
124,32087
124,32384
124,32459
124,33034
124,33306
124,33366
124,33934
124,34350
124,34676
124,35537
124,35871
124,36003
124,36191
124,38366
124,39127
124,39211
124,39514
125,25135
125,25379
125,27088
125,30572
125,33503
125,33605
125,35477
126,21401
126,21534
126,25217
126,28541
126,31329
126,32087
126,33093
126,35999
126,39221
127,22326
127,23864
127,33605
127,36315
127,36339
127,37544
127,38722
127,39400
128,21534
128,21707
128,21919
128,22092
128,22326
128,22775
128,24142
128,24784
128,25217
128,25510
128,25527
128,25646
128,26559
128,26954
128,27088
128,29004
128,29281
128,29579
128,29815
128,29832
128,30087
128,30333
128,31108
128,31552
128,31809
128,32020
128,32426
128,32830
128,33387
128,33605
128,34296
128,34901
128,35146
128,35495
128,36004
128,36050
128,36557
128,36865
128,36943
128,37210
128,37387
128,37459
128,37560
128,38077
128,38160
128,39141
129,24888
129,27088
129,27402
129,30301
129,34199
129,36004
130,22809
130,25071
130,25175
130,26979
130,26984
130,27088
130,27799
130,28388
130,28928
130,29509
130,30058
130,31851
130,32947
130,34182
130,34667
130,35495
130,35953
130,36004
130,37538
131,21534
131,23663
131,25175
131,25242
131,27088
131,28388
131,29004
131,29048
131,29281
131,30063
131,30205
131,31518
131,32947
131,33002
131,34667
131,34917
131,35953
131,36516
131,36797
131,37519
131,37687
131,37780
131,38308
131,38762
131,38770
132,22326
132,22631
132,26629
132,36004
132,36050
132,36218
132,37480
133,21534
133,21745
133,23150
133,27882
133,28959
133,31077
133,33466
133,36004
133,37390
134,21453
134,25431
134,29281
134,30344
134,32087
134,32947
134,34759
134,35776
134,35789
134,37070
135,21562
135,22724
135,24775
135,25028
135,25242
135,27474
135,27530
135,29025
135,30647
135,31097
135,33008
135,33450
135,33502
135,33778
135,35958
135,37901
136,22633
136,26644
136,27088
136,29688
136,31097
136,32318
136,35783
136,38366
136,38515
136,38722
137,24309
137,25242
137,26318
137,26372
137,27088
137,28408
137,29327
137,31097
137,34182
137,36050
137,37677
137,38056
138,27088
138,34182
138,36050
139,22863
139,25644
139,25685
139,27088
139,29540
139,30781
139,33605
139,36004
139,36294
139,36910
139,37070
139,38101
140,21534
140,22384
140,25038
140,25150
140,25242
140,26099
140,26748
140,30205
140,31384
140,33502
140,34914
140,36696
140,37480
140,37602
141,23529
141,25260
141,27088
141,28005
141,28919
141,31834
141,33202
141,33605
141,33851
141,34654
141,35260
141,36004
141,36050
141,36100
141,36414
141,36955
141,37070
141,39148
142,27088
142,32655
142,36171
143,21512
143,21534
143,22099
143,23529
143,24421
143,25217
143,25702
143,27088
143,27305
143,28925
143,29986
143,31173
143,32087
143,32638
143,33897
143,34580
143,37116
143,37791
143,38318
143,38372
143,38655
144,22326
144,22686
144,23149
144,24669
144,25072
144,25158
144,26069
144,26317
144,26701
144,27088
144,27410
144,30365
144,30529
144,31033
144,32700
144,33502
144,34114
144,34619
144,36050
144,37387
144,37405
144,37986
144,38166
144,38753
144,38985
144,39361
145,23630
145,24796
145,24998
145,25572
145,28082
145,29143
145,30288
145,31529
145,32194
145,32374
145,35060
145,36004
145,36589
145,37845
145,39342
146,22314
146,23223
146,25426
146,25856
146,30063
146,30777
146,32820
146,34667
146,35343
146,39092
147,22832
147,23384
147,24088
147,25225
147,25543
147,26580
147,27088
147,28519
147,30761
147,32105
147,33874
147,34182
147,34246
147,34518
147,34857
147,35667
147,35837
147,36050
147,38152
147,38202
147,38353
148,21373
148,25515
148,29653
148,30301
148,31097
149,31117
149,32087
149,35782
149,35809
150,21557
150,22315
150,26394
150,27088
150,29777
150,33446
150,33605
150,39647
151,21534
151,21616
151,22259
151,22326
151,22570
151,22697
151,22807
151,22851
151,22908
151,23801
151,23852
151,24069
151,24214
151,24764
151,24845
151,24871
151,25242
151,25620
151,26085
151,26445
151,26494
151,26537
151,26939
151,26979
151,27088
151,27830
151,27850
151,27926
151,28139
151,28181
151,28316
151,28374
151,29032
151,29749
151,29777
151,30047
151,30148
151,30293
151,30412
151,30529
151,30664
151,30816
151,31496
151,31689
151,32100
151,32649
151,32751
151,32831
151,33529
151,33605
151,33617
151,33827
151,33857
151,34182
151,34218
151,34528
151,34580
151,34973
151,35345
151,35605
151,35696
151,35889
151,35918
151,36004
151,36050
151,36191
151,36294
151,36416
151,36693
151,36716
151,36856
151,37070
151,37324
151,37953
151,38130
151,38146
151,38366
151,38570
151,38955
151,39364
152,21534
152,22384
152,25038
152,25150
152,25242
152,25405
152,30205
152,30871
152,31013
152,31384
152,32329
152,32932
152,33502
152,33581
152,34914
152,34941
152,36696
152,37259
152,37602
152,38118
152,38202
153,21525
153,27601
153,29281
153,29773
153,32007
153,33605
154,21566
154,21923
154,22782
154,23168
154,23802
154,23849
154,23987
154,24487
154,25345
154,26181
154,27088
154,27747
154,28084
154,28200
154,28687
154,28702
154,28959
154,29185
154,30037
154,30258
154,30482
154,32782
154,32914
154,33303
154,33879
154,34157
154,34649
154,34920
154,37975
154,39645
154,39669
157,25588
157,27088
157,28005
157,29525
157,34182
157,36050
157,38353
158,21534
158,24380
158,28682
158,28943
158,29619
158,32087
158,33034
158,33306
158,33672
158,34059
159,31834
159,34182
160,27839
160,30063
160,32087
160,33812
160,35472
161,21745
161,25646
161,27799
161,30036
161,32655
161,33605
161,35495
161,35763
161,37922
162,29773
162,33502
162,36218
162,37070
163,21465
163,21700
163,21832
163,22065
163,22909
163,23727
163,24276
163,25184
163,26167
163,26668
163,28094
163,28540
163,28557
163,28858
163,29986
163,30232
163,30929
163,34610
163,35463
163,35769
163,36967
163,37056
163,37645
163,38286
163,39202
164,25800
164,27088
164,28497
164,34161
164,34614
165,21802
165,23384
165,24615
165,26580
165,27088
165,29145
165,31834
165,34161
165,34584
165,35019
165,36004
165,36050
165,38152
165,38779
166,23460
166,25242
166,26100
166,26441
166,26708
166,27005
166,33502
166,34516
166,35789
166,36167
166,36491
166,37729
166,39361
167,21448
167,22660
167,23058
167,23501
167,24703
167,25527
167,26182
167,26299
167,26394
167,26911
167,27088
167,27182
167,27655
167,27736
167,27859
167,29780
167,30180
167,31221
167,32378
167,32720
167,33605
167,34584
167,35807
167,35836
167,36087
167,36716
167,36922
167,37260
167,38353
167,38363
167,39155
169,27088
169,33605
169,38896
170,21534
170,22519
170,24632
170,25405
170,26309
170,26890
170,27125
170,29722
170,30219
170,30886
170,31675
170,31912
170,32628
170,33359
170,34387
170,34411
170,34621
170,36373
170,36521
170,37332
170,37791
170,38286
170,38390
170,39033
171,22633
171,24870
171,27088
171,28959
171,29004
171,36050
171,37070
172,21498
172,25527
172,26394
172,26911
172,33331
172,35807
172,36087
172,39155
173,21764
173,21814
173,23721
173,23794
173,25198
173,25242
173,25362
173,25667
173,26047
173,30301
173,31028
173,32834
173,33502
173,34875
173,35323
173,35837
173,37064
174,21534
174,25217
174,29986
174,34947
174,35040
175,25242
175,25743
175,26073
175,26167
175,26668
175,26970
175,27088
175,27474
175,28748
175,28972
175,30205
175,33502
175,36696
175,37480
175,37602
175,38202
175,38366
176,23481
176,25242
176,25310
176,29572
176,29986
176,33177
176,34201
176,35682
176,39007
176,39562
177,21534
177,22349
177,22499
177,23565
177,25217
177,27088
177,27447
177,29268
177,29281
177,29832
177,30232
177,31108
177,33079
177,36004
177,36171
177,37070
177,37390
177,37408
177,37459
178,23794
178,29528
178,32087
178,33496
179,27088
179,29555
179,30626
179,35668
180,21534
180,22092
180,25191
180,26038
180,27088
180,29382
180,30036
180,30063
180,31026
180,31614
180,31767
180,31877
180,31902
180,32087
180,35008
180,36004
180,37480
181,27088
181,32087
182,27088
182,37070
182,39680
183,21574
183,23443
183,24142
183,25445
183,25527
183,26559
183,26954
183,27088
183,27176
183,28003
183,29056
183,29788
183,29815
183,30148
183,32638
183,32956
183,33392
183,33411
183,34296
183,34325
183,34857
183,37827
183,38174
184,21946
184,23881
184,26462
184,32087
184,32825
184,34161
184,37306
184,38323
184,39249
185,26454
185,27088
185,31582
186,27088
186,32657
186,33132
186,33502
187,22483
187,22490
187,24376
187,25283
187,25896
187,27088
187,27598
187,32434
187,33132
187,33502
187,34498
187,34999
187,36805
187,37113
188,21534
188,25242
188,26099
188,26748
188,31026
188,37480
190,21534
190,21707
190,22510
190,22811
190,22862
190,24308
190,25137
190,25495
190,27088
190,27851
190,27898
190,28099
190,29281
190,29509
190,29681
190,30063
190,30139
190,32459
190,32863
190,35475
190,36171
190,36943
190,37552
190,37666
190,38132
190,38286
190,38409
190,38681
190,38716
190,39483
191,24158
191,24620
191,27088
191,29281
191,33605
191,34857
191,36004
191,36050
191,39242
191,39382
192,21453
192,21534
192,22060
192,22555
192,23663
192,23680
192,23760
192,23912
192,25510
192,26059
192,27088
192,27717
192,27935
192,29662
192,29986
192,32087
192,32698
192,33974
192,34549
192,34637
192,34901
192,38286
192,38867
192,39487
192,39543
193,21524
193,25427
193,27088
193,31675
193,33605
193,36004
193,36050
194,21534
194,23905
194,24688
194,25150
194,25191
194,26197
194,27088
194,29281
194,31026
194,31614
194,31767
194,32087
194,35008
194,38118
196,23366
196,24131
196,25371
196,26394
196,26911
196,27088
196,27819
196,28959
196,30304
196,31221
196,33605
196,35068
196,35807
196,36004
196,36087
196,38101
196,39155
197,33605
197,36050
198,21484
198,21495
198,22776
198,30301
198,30842
198,38883
198,39334
199,21534
199,21763
199,21830
199,22326
199,22405
199,22684
199,23481
199,23760
199,24129
199,24365
199,24871
199,26182
199,26584
199,26831
199,26992
199,27015
199,27088
199,29285
199,29447
199,29572
199,29631
199,29646
199,29986
199,31568
199,33029
199,34626
199,35186
199,35293
199,35769
199,36016
199,36716
199,36853
199,36910
199,37074
199,37126
199,37706
199,37791
199,37808
199,38101
199,38152
199,38578
199,38919
199,39007
200,21534
200,21930
200,22846
200,23093
200,23269
200,23663
200,23982
200,24442
200,24928
200,25217
200,25527
200,26413
200,26468
200,27088
200,28175
200,29681
200,29986
200,30140
200,30333
200,30620
200,31629
200,32318
200,32638
200,32711
200,33047
200,33466
200,33897
200,34917
200,35436
200,35605
200,35769
200,37791
200,38084
200,38366
201,21424
201,21493
201,22043
201,22510
201,22862
201,23153
201,23621
201,24669
201,24784
201,26685
201,26979
201,27088
201,29281
201,29744
201,30176
201,31350
201,31594
201,31834
201,32184
201,32698
201,34313
201,34515
201,34523
201,35209
201,35691
201,36050
201,36504
201,38152
201,38366
201,38546
201,38791
202,22499
202,25174
202,25794
202,26336
202,28107
202,28959
202,29822
203,22735
203,24515
203,24835
203,24852
203,26204
203,27088
203,27993
203,28253
203,29281
203,32358
203,33296
203,34428
203,36004
203,36504
203,37374
203,38152
204,24620
204,36004
204,39242
205,21381
205,22298
205,23663
205,23875
205,25242
205,26512
205,27088
205,27474
205,29540
205,29813
205,30232
205,31887
205,32393
205,33358
205,33450
205,34138
205,36050
205,36943
205,37986
206,21401
206,21534
206,24968
206,25217
206,25474
206,31073
206,32087
206,36048
207,27088
208,21401
208,21534
208,25217
208,25474
208,32087
208,36048
209,21401
209,21534
209,25217
209,32087
209,38372
210,21534
210,26629
210,29773
210,29986
210,33502
210,36218
210,36961
211,21448
211,22965
211,23912
211,24687
211,25492
211,25877
211,25904
211,27088
211,27948
211,28107
211,28222
211,28503
211,28959
211,29192
211,29406
211,30990
211,31026
211,32248
211,32487
211,33109
211,33605
211,33874
211,34182
211,34245
211,34395
211,34559
211,36294
211,36687
211,37070
211,37317
211,37480
211,39547
213,21534
213,21568
213,21700
213,22298
213,22394
213,25405
213,25747
213,26668
213,27088
213,28736
213,28858
213,29646
213,29749
213,29834
213,29986
213,30232
213,30929
213,31045
213,31236
213,31629
213,32918
213,32947
213,35463
213,36602
213,37171
213,37216
213,38146
213,38286
213,38436
213,38660
213,39202
214,23406
214,23900
214,26904
214,27088
