node1,node2
1354,4096
1354,4102
1354,4503
1355,130
1355,1456
1356,3558
1356,4327
1357,3223
1357,5132
1358,664
1358,1384
1359,778
1359,2335
1359,4743
1359,5166
1360,719
1360,1517
1360,1932
1360,3548
1360,3731
1360,4499
1360,5658
1361,2116
1362,2776
1363,5936
1364,5470
1365,245
1365,3278
1365,4954
1366,6105
1367,4722
1368,3740
1368,5788
1369,105
1369,1793
1369,3171
1369,3501
1370,197
1371,926
1371,1086
1371,2560
1371,3767
1371,4064
1371,4661
1372,2376
1373,6373
1374,2052
1375,1062
1375,2919
1375,3754
1375,3965
1375,4111
1375,4628
1376,471
1377,5553
1378,4204
1379,3010
1379,3254
1380,1163
1380,3967
1381,5982
1382,3645
1383,613
1384,90
1384,1358
1384,2074
1384,2437
1385,460
1386,2640
1387,4911
1388,505
1388,3150
1388,4756
1388,5727
1388,6147
1388,6212
1389,2611
1390,1493
1390,4826
1390,6374
1391,1649
1392,886
1392,2034
1392,2944
1393,4923
1394,1499
1394,3221
1395,344
1396,476
1396,2208
1396,3397
1396,3579
1396,4304
1396,5270
1397,3240
1398,384
1398,836
1398,3688
1398,4200
1398,5103
1398,5365
1398,5952
1399,3502
1400,5553
1401,1738
1402,2985
1403,337
1404,5015
1405,1708
1405,4401
1407,1245
1408,5960
1409,5913
1410,1453
1411,6250
1411,6400
1412,1342
1412,5960
1413,2435
1414,85
1415,24
1415,233
1415,554
1415,1923
1415,2356
1415,4218
1415,4698
1416,283
1417,1609
1417,4818
1418,3133
1419,1880
1419,5294
1420,4610
1421,949
1422,5503
1423,2988
1424,497
1425,580
1425,720
1426,5908
1427,412
1427,2766
1427,3932
1427,4482
1427,4726
1427,6256
1428,1245
1429,5010
1430,1214
1430,1648
1430,1761
1430,3228
1430,3607
1430,3921
1430,4392
1430,4522
1430,5657
1430,6274
1430,6429
1431,612
1432,1110
1433,744
1434,251
1434,623
1434,624
1434,1943
1434,3317
1434,4090
1435,6316
1436,1234
1436,3129
1436,4327
1436,5920
1437,1993
1438,491
1438,6444
1439,4982
1440,2305
1441,283
1442,6235
1443,3950
1444,4540
1445,1649
1446,1589
1447,304
1447,5821
1448,1344
1449,61
1449,370
1449,379
1449,2850
1449,3630
1449,3725
1449,3980
1449,3985
1449,4288
1449,4406
1449,4944
1449,6113
1450,3817
1450,5179
1451,3272
1451,6263
1452,1996
1453,277
1453,1410
1453,4899
1454,496
1454,2817
1454,4989
1454,5734
1454,5825
1454,6178
1455,3099
1456,205
1456,756
1456,1355
1456,5621
1456,5887
1457,5553
1458,6234
1459,5367
1460,872
1461,1114
1462,6267
1463,2968
1463,5045
1464,744
1465,3796
1466,6253
1467,278
1467,882
1467,925
1467,1470
1467,1905
1467,4378
1467,4514
1467,4800
1467,5027
1467,6282
1468,3341
1469,5653
1470,1056
1470,1467
1470,1551
1470,2118
1470,3110
1470,3266
1470,4681
1470,4903
1470,5066
1471,622
1471,3434
1472,3417
1473,3940
1474,2442
1474,2639
1474,2851
1474,4361
1474,4608
1474,5035
1474,5084
1475,185
1476,5484
1477,578
1477,781
1477,3890
1477,4290
1478,4701
1479,4409
1480,872
1481,1997
1482,2762
1482,5250
1483,1305
1483,2339
1483,4311
1484,1120
1485,1598
1486,2067
1487,374
1487,1729
1487,4790
1488,3279
1488,3930
1488,4121
1488,4627
1489,4697
1490,4880
1491,497
1491,3634
1492,5469
1493,1286
1493,1390
1493,2056
1493,2423
1493,3414
1493,4481
1493,5544
1493,5777
1493,6320
1494,4747
1495,386
1496,4074
1497,2165
1497,3306
1497,6263
1498,684
1498,2694
1498,3267
1498,3510
1498,3588
1498,4310
1498,4694
1499,1394
1500,1793
1501,3010
1501,3300
1501,4462
1502,4007
1503,1649
1504,6041
1504,6232
1505,1226
1506,5494
1507,2231
1508,298
1508,2972
1508,4133
1508,4955
1509,5309
1510,1920
1510,5380
1511,1890
1512,3585
1513,6182
1514,4255
1514,4582
1515,2100
1515,3047
1515,3620
1515,4746
1515,5961
1516,2784
1517,658
1517,1360
1517,2813
1517,4466
1518,5914
1519,32
1519,1123
1519,5167
1519,5957
1520,717
1520,987
1520,3698
1520,4564
1521,5682
1522,3321
1523,2702
1524,4140
1526,3476
1527,5615
1528,1347
1529,5199
1530,3633
1531,4150
1532,3796
1533,2567
1534,4384
1535,4659
1536,1788
1537,2262
1538,546
1538,2225
1538,4300
1539,611
1539,2340
1539,2505
1539,3866
1539,4966
1539,5091
1539,5706
1540,720
1540,1344
1540,2699
1540,3767
1541,932
1541,2135
1541,2439
1541,2957
1541,6420
1542,1680
1542,4257
1542,5675
1543,5926
1544,64
1544,813
1544,845
1544,1091
1544,1173
1544,3083
1545,2164
1545,6420
1546,5432
1547,3397
1547,5338
1548,3221
1549,5776
1550,5806
1551,5
1551,771
1551,921
1551,1470
1551,3371
1551,3978
1551,4215
1551,5027
1551,5764
1551,5871
1552,750
1552,2519
1552,5857
1553,616
1554,4006
1555,142
1555,3656
1556,38
1557,4629
1557,4791
1558,214
1558,2586
1558,3270
1559,825
1560,943
1560,1750
1561,4408
1562,3251
1563,231
1564,523
1564,5027
1564,5728
1565,4600
1566,5553
1567,3806
1568,3800
1569,4522
1570,4612
1572,727
1573,5252
1574,1189
1575,92
1576,4565
1577,5014
1578,3361
1579,2518
1579,4886
1579,6092
1580,4700
1581,5116
1582,2621
1583,5353
1584,555
1585,5657
1586,2097
1586,2864
1586,5591
1586,5976
1587,6068
1588,4696
1589,850
1589,1295
1589,1446
1589,2733
1589,3173
1589,4147
1589,4936
1589,5278
1589,6243
1590,5908
1591,2408
1591,4165
1591,4967
1591,5595
1591,5997
1591,6288
1592,3367
1593,4212
1593,4957
1593,6030
1594,626
1595,1111
1595,2010
1596,2905
1596,5588
1597,4802
1598,128
1598,288
1598,1022
1598,1485
1598,2153
1598,2243
1598,2456
1598,2744
1598,2931
1598,3222
1598,3492
1598,4600
1598,4821
1598,4975
1598,4994
1598,5237
1599,3706
1600,730
1601,2491
1602,367
1602,5482
1603,5428
1604,586
1605,2594
1606,437
1606,448
1606,3842
1606,4302
1607,2305
1608,5027
1609,67
1609,995
1609,1182
1609,1218
1609,1234
1609,1417
1609,2062
1609,2545
1609,3354
1609,3413
1609,3554
1609,4351
1609,6349
1610,4109
1610,5657
1611,4699
1612,6391
1613,3942
1614,1817
1615,3221
1616,2104
1617,1859
1618,641
1618,846
1618,1140
1618,1998
1618,2383
1618,2547
1618,2622
1618,3481
1618,3578
1618,3923
1618,4222
1618,4463
1618,5501
1618,5672
1618,5879
1618,5988
1618,6084
1618,6246
1618,6303
1619,1690
1620,3513
1621,2784
1622,4095
1623,2135
1624,681
1624,2134
1624,3220
1624,3870
1624,4680
1624,5199
1624,5554
1624,6202
1625,40
1625,434
1625,571
1625,687
1625,827
1625,910
1625,1900
1625,2098
1625,2232
1625,2571
1625,2930
1625,3376
1625,3654
1625,4036
1625,4324
1625,4929
1625,5111
1625,5918
1625,6297
1626,1261
1626,2172
1626,4747
1627,4804
1628,518
1629,6220
1630,3683
1632,6193
1633,4828
1634,4687
1635,3605
1636,4006
1637,4760
1638,4384
1639,2813
1640,1788
1641,2026
1641,2365
1641,3075
1641,4082
1642,4535
1643,3344
1644,2771
1645,2430
1645,3407
1645,5600
1646,2910
1646,6437
1647,4911
1648,1430
1648,2104
1648,3221
1649,28
1649,1391
1649,1445
1649,1503
1649,2206
1649,2244
1649,3353
1649,3958
1650,158
1650,226
1651,2127
1651,2455
1652,5892
1653,6127
1654,1123
1655,5824
1656,5213
1657,2784
1658,2538
1659,1001
1659,2924
1660,153
1660,745
1660,2833
1660,5269
1660,6439
1661,5278
1662,1255
1663,604
1663,906
1663,4765
1664,3950
1665,3162
1665,4295
1666,4349
1667,5843
1668,3594
1669,898
1670,1127
1670,3338
1670,4384
1671,3346
1672,2437
1673,4263
1673,5313
1673,5858
1674,1771
1674,2005
1674,2774
1675,114
1675,2431
1676,2206
1677,1742
1678,2305
1679,5553
1680,1542
1681,5926
1682,135
1682,3280
1682,3993
1682,4087
1682,4599
1683,2127
1684,1995
1685,25
1685,3515
1685,3571
1685,4035
1685,4501
1686,3184
1687,5544
1688,5467
1689,6123
1690,259
1690,1619
1690,2378
1690,4251
1691,5553
1692,342
1692,976
1692,3739
1692,6390
1693,2305
1694,4911
1695,5926
1696,2784
1697,130
1697,1975
1697,2941
1697,5258
1698,450
1699,159
1699,186
1699,230
1699,366
1699,532
1699,732
1699,833
1699,966
1699,1099
1699,1211
1699,1248
1699,1828
1699,1909
1699,2345
1699,2478
1699,2507
1699,3019
1699,3213
1699,3245
1699,3521
1699,3561
1699,3618
1699,3714
1699,3793
1699,4138
1699,4167
1699,4229
1699,4312
1699,4370
1699,4373
1699,4410
1699,4485
1699,4645
1699,5093
1699,5223
1699,5337
1699,5374
1699,5376
1699,5411
1699,5938
1699,5998
1699,6076
1699,6142
1700,3047
1701,4020
1702,4694
1703,5357
1703,5397
1704,692
1705,4629
1706,664
1707,3633
1708,1405
1708,5432
1709,3344
1710,5388
1711,3633
1712,669
1712,1133
1712,5899
1713,5124
1714,4511
1715,60
1715,1040
1715,2708
1715,3669
1716,4359
1716,4644
1716,5414
1718,4384
1719,4844
1720,5024
1721,2098
1722,2025
1722,3868
1722,5144
1722,6111
1723,5392
1724,4794
1725,2784
1726,3930
1727,3215
1728,4220
1729,1261
1729,1487
1729,2172
1729,6295
1730,6112
1731,231
1731,5261
1731,6204
1732,4
1732,1217
1732,3558
1733,109
1733,513
1733,839
1733,3659
1733,3825
1733,4535
1734,952
1734,2455
1734,2620
1734,5521
1735,3010
1735,6051
1735,6261
1736,6010
1737,114
1738,486
1738,599
1738,1101
1738,1401
1738,2676
1738,3139
1738,3405
1738,3593
1738,4232
1738,4879
1738,5010
1739,4785
1740,6068
1741,3875
1742,1677
1742,2784
1742,3161
1742,5475
1743,4026
1744,812
1744,2909
1744,3633
1744,4536
1744,6254
1745,1335
1746,5553
1747,5543
1749,3732
1750,98
1750,1560
1750,1968
1750,1995
1750,4977
1750,5198
1750,5377
1751,669
1752,549
1752,2077
1752,2479
1752,5047
1752,6389
1754,5803
1755,2201
1755,5433
1756,2535
1756,4766
1756,5195
1757,59
1757,1146
1757,3503
1757,5577
1758,5960
1758,6127
1759,2784
1760,5015
1761,1430
1762,5420
1763,2784
1764,1303
1764,5724
1765,3633
1765,4309
1767,784
1767,1993
1768,965
1769,5313
1770,1247
1770,1307
1771,1232
1771,1674
1771,2070
1771,5450
1771,5744
1771,6148
1772,3280
1772,4385
1773,1975
1773,3929
1773,5789
1774,171
1774,2572
1774,3315
1774,4803
1774,5769
1774,6427
1775,3806
1775,4972
1776,2980
1776,5867
1777,758
1777,5174
1778,4658
1778,6041
1779,3682
1780,3767
1780,4529
1781,5340
1782,2440
1782,4673
1782,5313
1783,2292
1783,2947
1783,4298
1784,2784
1785,3046
1787,1122
1787,4290
1787,4914
1788,1143
1788,1536
1788,1640
1788,3131
1788,3221
1788,4438
1788,5722
1789,3000
1790,851
1790,3005
1790,4291
1790,4577
1791,2978
1792,3157
1792,4536
1793,1369
1793,1500
1793,1890
1793,1970
1793,2598
1793,3462
1793,5809
1793,6037
1793,6162
1794,71
1795,3408
1795,4077
1796,574
1797,71
1797,1205
1797,1206
1797,2616
1797,3097
1798,5346
1799,5151
1800,5096
1801,3566
1802,3130
1803,2197
1804,3476
1805,4071
1806,3557
1807,4301
1808,3192
1809,4535
1810,6207
1811,4974
1812,872
1813,2682
1813,4349
1813,6032
1815,5553
1816,5553
1817,1614
1817,2028
1817,2446
1817,2726
1817,3706
1817,5615
1817,6181
1818,3754
1819,1273
1820,2046
1821,3301
1822,489
1822,1824
1823,3706
1824,1822
1825,5484
1826,720
1827,2816
1828,1699
1829,386
1830,2363
1830,3314
1830,3802
1830,6209
1831,3352
1832,1245
1833,5765
1834,2529
1834,5469
1835,3010
1836,2217
1836,2249
1837,1098
1837,1117
1837,2461
1837,5577
1838,698
1838,3291
1838,4470
1838,4657
1838,6241
1839,4461
1840,4087
1841,5287
1842,3204
1843,711
1843,1872
1843,2306
1843,3082
1843,5265
1844,1225
1844,3608
1844,4459
1844,5313
1844,5614
1845,3669
1846,1996
1846,3352
1846,4636
1847,415
1848,3233
1849,3767
1850,4629
1851,4629
1851,5313
1852,445
1854,2247
1855,884
1855,3937
1855,4894
1855,5494
1856,3594
1857,1273
1858,872
1859,629
1859,689
1859,1617
1859,2247
1859,3346
1859,5214
1860,4722
1861,4765
1862,952
1863,489
1863,588
1864,3865
1864,4401
1864,4650
1864,6119
1866,185
1867,2077
1868,4983
1869,1110
1870,606
1872,1843
1873,708
1873,3130
1874,3296
1874,5220
1874,5257
1875,126
1876,5553
1878,4856
1879,5553
1880,1419
1880,3828
1880,4802
1880,5326
1881,5760
1882,493
1882,6359
1883,4402
1884,5584
1885,5546
1886,720
1887,4461
1888,621
1888,2004
1888,3215
1889,951
1890,1511
1890,1793
1891,254
1891,396
1891,1348
1892,917
1893,4168
1894,45
1895,6068
1897,5974
1898,2344
1898,3261
1899,6360
1900,1625
1901,785
1902,3683
1903,4
1904,20
1904,176
1904,183
1904,2069
1904,3856
1904,4006
1904,4502
1904,4697
1905,1467
1905,3961
1906,4252
1907,2037
1908,1067
1909,1699
1910,5027
1911,2905
1911,3599
1912,2247
1913,122
1914,713
1914,2651
1914,3736
1915,3476
1916,1945
1917,730
1918,4035
1919,3718
1920,1510
1920,3697
1920,3942
1920,4166
1921,2145
1922,3132
1922,5494
1923,1415
1924,2536
1925,956
1925,1054
1926,4129
1927,4294
1927,4389
1928,1144
1928,2197
1928,2866
1929,1316
1930,613
1931,6132
1932,340
1932,393
1932,1157
1932,1190
1932,1360
1932,4095
1932,4140
1932,6029
1933,5224
1934,6420
1936,2103
1937,5964
1938,2491
1938,4298
1938,5200
1938,5884
1939,755
1940,5238
1941,5115
1942,84
1943,1188
1943,1434
1944,4071
1945,562
1945,1916
1945,1992
1945,3785
1945,4131
1946,4319
1946,5259
1947,6052
1948,210
1949,5908
1950,2434
1951,2536
1952,2756
1953,71
1953,2305
1953,4624
1953,5756
1954,2254
1955,4051
1956,4172
1957,3836
1957,4576
1957,4804
1958,5199
1959,484
1959,1155
1959,2519
1959,3223
1959,3625
1959,3953
1959,5362
1959,5669
1959,6238
1961,6232
1963,3476
1964,22
1965,45
1965,2885
1965,5253
1966,4047
1967,116
1968,1750
1969,7
1969,391
1969,805
1969,2199
1969,2509
1969,3352
1969,5212
1969,6376
1970,1793
1970,4314
1970,6013
1970,6104
1971,2040
1971,2201
1971,3711
1971,4924
1972,1332
1973,1058
1973,3658
1973,5415
1974,4332
1975,1697
1975,1773
1976,2567
1977,6417
1978,5533
1979,3192
1980,3731
1981,4766
1982,664
1983,2309
1983,3942
1983,5523
1983,5664
1984,3361
1984,4455
1985,5334
1986,5273
1987,1259
1987,2420
1987,4186
1988,5553
1989,5570
1990,5392
1991,4349
1992,566
1992,746
1992,1945
1992,2018
1992,2454
1992,2999
1992,3033
1992,3086
1992,3357
1992,3606
1992,3969
1992,4407
1992,5102
1992,5228
1992,5342
1992,5471
1992,5661
1992,6002
1992,6415
1993,47
1993,1437
1993,1767
1993,3772
1993,5027
1993,5104
1993,5419
1993,5509
1994,503
1994,677
1994,3194
1994,3894
1994,5912
1995,351
1995,789
1995,1001
1995,1297
1995,1684
1995,1750
1995,2347
1995,2684
1995,4051
1995,4747
1995,5447
1995,6235
1996,1452
1996,1846
1997,591
1997,783
1997,890
1997,1481
1997,2053
1997,2351
1997,2512
1997,3032
1997,3368
1997,3381
1997,3404
1997,3419
1997,4405
1998,1325
1998,1618
1998,3128
1998,3344
1998,4755
1998,4995
1998,5045
1998,5303
1998,6444
1999,2944
2000,1184
2001,415
2002,5165
2003,4319
2004,1888
2005,15
2005,118
2005,1674
2005,2962
2005,5484
2006,1245
2006,2034
2006,3482
2006,4379
2007,4129
2008,1239
2008,4501
2009,5091
2010,1595
2011,1332
2012,4971
2013,720
2014,3611
2015,3270
2015,3330
2016,588
2017,5224
2018,1301
2018,1992
2018,2971
2018,3988
2018,4024
2018,4399
2018,6170
2018,6172
2019,3481
2019,4697
2020,2094
2021,543
2021,2837
2021,6178
2022,2598
2023,916
2024,2949
2025,1722
2026,1641
2026,4296
2026,4348
2026,5465
2027,3803
2027,5025
2027,5193
2027,5383
2027,5611
2027,5640
2027,6231
2028,587
2028,1817
2028,3121
2028,4652
2028,5534
2029,3683
2030,3205
2032,3307
2032,4327
2032,5571
2033,3183
2033,5745
2034,210
2034,760
2034,1392
2034,2006
2034,2227
2034,2859
2035,5291
2036,3995
2037,1907
2037,2289
2037,3710
2037,4104
2037,5128
2038,4911
2039,688
2039,1285
2039,2502
2039,5528
2039,6115
2039,6288
2040,1971
2041,916
2042,1019
2043,2519
2043,6291
2044,4368
2045,3792
2045,4213
2046,632
2046,1820
2046,3848
2047,683
2049,1261
2050,5349
2051,5553
2052,726
2052,1374
2052,5139
2052,5555
2052,6168
2052,6314
2053,1997
2053,3963
2053,4587
2053,6311
2054,3192
2055,139
2055,872
2055,2675
2056,1493
2059,137
2059,344
2060,6401
2061,324
2062,63
2062,1609
2062,2158
2063,958
2063,3478
2064,309
2064,965
2064,3979
2065,726
2066,4428
2067,467
2067,1486
2067,2551
2067,3269
2067,4872
2067,5615
2067,6242
2068,2539
2069,1904
2070,1771
2071,2784
2072,1067
2073,3890
2074,1384
2075,2870
2076,2306
2076,4005
2076,5670
2077,85
2077,807
2077,1297
2077,1752
2077,1867
2077,3084
2077,3880
2077,6211
2078,2560
2078,2986
2078,4021
2079,600
2079,5532
2079,6178
2080,6040
2081,764
2081,3736
2081,6101
2082,517
2084,3796
2085,965
2085,4136
2085,4536
2086,4582
2087,2098
2088,3558
2088,4864
2088,6349
2089,385
2090,381
2090,470
2090,1331
2090,2249
2090,2269
2091,3803
2092,5442
2093,5960
2094,549
2094,2020
2095,2784
2096,3767
2097,720
2097,1586
2098,122
2098,1095
2098,1625
2098,1721
2098,2087
2098,2464
2098,2863
2098,2890
2098,3617
2098,4026
2099,888
2099,3117
2099,3329
2099,5413
2100,1515
2101,789
2102,3612
2102,5615
2102,6244
2103,872
2103,1936
2103,2585
2104,939
2104,1616
2104,1648
2104,2300
2104,4284
2105,917
2106,3890
2107,711
2107,764
2107,2438
2107,4739
2108,872
2109,2402
2110,779
2110,4511
2110,5084
2111,1115
2111,3017
2111,3661
2111,3803
2111,4393
2111,5079
2111,5922
2112,4227
2113,2422
2113,2714
2114,5338
2115,931
2115,2661
2115,4546
2116,370
2116,1361
2116,2209
2116,2850
2117,4306
2117,6066
2118,1470
2119,925
2120,3961
2121,2280
2121,5116
2122,1353
2123,5010
2124,98
2124,6279
2125,3114
2126,1193
2126,6011
2127,1651
2127,1683
2127,2884
2127,3085
2127,3217
2127,4349
2127,5325
2128,3795
2129,5573
2130,3808
2131,450
2132,1354
2133,442
2133,6359
2134,1624
2135,1256
2135,1541
2135,1623
2136,367
2136,761
2136,901
2136,976
2136,2707
2137,274
2137,471
2138,4972
2139,45
2140,218
2140,882
2140,3824
2140,4349
2140,6420
2141,367
2141,4020
2142,5864
2143,3487
2143,4287
2143,4835
2143,6340
2144,3476
2145,259
2145,984
2145,1186
2145,1921
2145,2370
2145,2753
2145,3684
2145,4062
2145,4676
2145,4796
2145,4974
2145,5346
2145,5423
2145,5503
2145,5527
2145,5677
2145,6112
2145,6131
2146,4257
2146,4624
2148,5179
2149,4803
2150,1193
2150,3929
2150,5864
2150,6011
2151,3092
2152,2249
2153,1598
2154,188
2154,5008
2155,5343
2156,5219
2157,3700
2157,3754
2158,648
2158,2062
2158,3399
2158,6376
2159,5553
2160,2598
2160,4593
2162,683
2163,4509
2164,361
2164,1545
2165,1497
2165,5179
2166,4699
2167,1173
2168,1338
2169,5503
2170,5553
2171,1311
2171,2210
2171,4349
2171,4598
2171,5150
2172,1626
2172,1729
2173,5427
2174,5615
2175,5862
2176,6170
2177,5553
2178,6041
2179,4035
2179,5121
2180,518
2180,2631
2180,3866
2180,6116
2181,233
2182,864
2183,888
2184,5469
2185,5615
2186,3985
2187,4687
2188,930
2188,5713
2189,3961
2190,2931
2190,5322
2190,6180
2190,6205
2191,5273
2192,4361
2193,4911
2194,872
2195,4697
2195,5762
2196,3108
2197,613
2197,1803
2197,1928
2197,6257
2198,3010
2199,330
2199,1969
2199,3366
2199,5599
2199,5958
2200,5011
2201,186
2201,1077
2201,1755
2201,1971
2201,3320
2201,3478
2201,4622
2201,4970
2201,5591
2201,5676
2201,6399
2201,6438
2201,6445
2202,872
2202,5926
2203,6028
2204,6117
2205,5254
2206,618
2206,1301
2206,1649
2206,1676
2206,3201
2206,4917
2206,5409
2207,3252
2207,5001
2207,5034
2208,1396
2208,5022
2208,5030
2208,6034
2209,2116
2210,2171
2211,3133
2212,2640
2213,3407
2214,4093
2215,5931
2216,4911
2217,1836
2219,3010
2220,2617
2220,3485
2220,6387
2221,4477
2222,6315
2223,3133
2224,1313
2224,3192
2225,1538
2225,2227
2225,3626
2225,5636
2225,5897
2226,300
2227,2034
2227,2225
2227,5588
2228,4915
2229,5926
2230,3817
2231,949
2231,1507
2231,2603
2231,3148
2231,4662
2231,5596
2231,6391
2232,1625
2233,3597
2233,6390
2234,100
2234,2437
2235,2372
2235,5637
2236,2807
2237,3047
2238,699
2239,375
2239,716
2239,4021
2239,5288
2240,4694
2241,244
2241,1184
2241,4494
2242,3048
2243,1598
2243,6263
2244,1649
2245,5272
2246,3800
2247,200
2247,299
2247,731
2247,1854
2247,1859
2247,1912
2247,2880
2247,3018
2247,3240
2247,3431
2247,3968
2247,4070
2247,4877
2247,5236
2247,5456
2247,5580
2247,5716
2247,6261
2248,5340
2249,6
2249,324
2249,431
2249,1067
2249,1100
2249,1836
2249,2090
2249,2152
2249,2288
2249,2872
2249,2974
2249,3613
2249,3798
2249,5008
2249,5674
2249,6072
2250,6194
2251,3634
2252,872
2252,3841
2253,5353
2254,1954
2254,2308
2254,3664
2254,4296
2255,3394
2256,3278
2257,222
2257,2592
2257,3651
2257,5202
2257,5570
2258,3478
2259,421
2259,976
2259,2596
2259,2867
2259,3819
2259,4262
2259,4760
2259,5990
2259,6390
2260,5926
2261,1300
2262,1537
2262,5176
2262,5781
2263,307
2264,3841
2265,5553
2266,3863
2266,6151
2267,4994
2268,3292
2268,5813
2269,2090
2269,6185
2270,1011
2271,2921
2272,5193
2272,5654
2273,129
2273,3397
2274,213
2274,6054
2275,3795
2276,6097
2277,5553
2278,3010
2278,3192
2279,116
2279,3935
2279,5144
2279,5382
2280,2121
2281,1231
2283,1017
2284,4950
2285,283
2285,5372
2285,5628
2286,2536
2287,5553
2288,2249
2289,422
2289,1134
2289,2037
2290,120
2291,1120
2292,1783
2293,4819
2294,2636
2294,2986
2295,2758
2295,2784
2296,4646
2297,4409
2298,4965
2298,5142
2299,6037
2300,982
2300,2104
2300,4087
2300,4385
2300,4824
2301,6041
2302,462
2302,1106
2302,3076
2302,4775
2302,4847
2302,5222
2302,5787
2302,6154
2303,3984
2305,1440
2305,1607
2305,1678
2305,1693
2305,1953
2305,2613
2305,2818
2305,3077
2305,3286
2305,4053
2305,4280
2306,1843
2306,2076
2306,2668
2306,2736
2306,3100
2306,3855
2306,4624
2307,386
2308,273
2308,2254
2309,1983
2309,4039
2309,4085
2309,5726
2310,437
2311,3155
2312,5533
2313,555
2314,134
2314,502
2314,3708
2314,5606
2315,5553
2316,4700
2317,3802
2318,2729
2318,3146
2318,4791
2319,5199
2320,3023
2321,4298
2322,4540
2323,2462
2324,185
2325,3884
2326,784
2327,5788
2328,4826
2329,4953
2330,2965
2331,664
2332,3021
2332,6041
2333,2541
2333,6070
2334,283
2334,1107
2335,1359
2336,5667
2337,990
2337,1009
2337,6397
2338,5590
2339,1483
2340,854
2340,1539
2340,3537
2340,5336
2341,5273
2342,5535
2343,5309
2344,1898
2345,1699
2346,4874
2347,1995
2347,4043
2347,4734
2348,1011
2349,4707
2350,738
2350,3629
2350,5248
2351,1997
2351,2848
2351,3122
2352,3010
2353,4026
2354,5355
2355,451
2355,2741
2355,3283
2355,3846
2355,5192
2356,1307
2356,1415
2357,5615
2358,4802
2359,5520
2360,5279
2361,5116
2362,3047
2363,1830
2363,3770
2364,5553
2365,356
2365,1641
2366,2376
2367,59
2369,141
2369,2419
2369,2899
2369,3229
2369,3459
2369,3505
2369,3879
2369,3900
2369,3926
2369,3972
2369,4773
2369,4852
2369,4945
2369,5043
2369,5926
2370,2145
2372,872
2372,1226
2372,1306
2372,2235
2372,2594
2372,2787
2372,3408
2372,3696
2372,4035
2372,5121
2372,5233
2372,5623
2373,6394
2374,6326
2375,677
2376,1372
2376,2366
2376,4344
2376,4433
2376,4885
2376,5044
2378,1690
2378,4700
2379,1332
2380,3629
2381,4861
2382,3442
2383,1618
2385,6382
2387,147
2387,461
2387,625
2387,769
2387,869
2387,872
2387,2475
2387,2618
2387,3043
2388,3787
2389,2400
2389,5116
2390,138
2391,2712
2392,3232
2393,5351
2393,5671
2394,5535
2395,1245
2396,779
2397,483
2398,4802
2399,231
2399,2647
2399,3760
2399,4834
2399,5320
2399,5655
2400,744
2400,2389
2400,5057
2400,6254
2401,851
2402,92
2402,2109
2402,3930
2402,4344
2402,4919
2402,5543
2403,2576
2403,2738
2403,3930
2403,4240
2403,4401
2403,5115
2403,5355
2403,5843
2403,5919
2404,542
2404,3860
2405,5276
2406,5554
2407,1300
2408,1591
2409,3571
2409,4501
2410,696
2411,4387
2412,1154
2412,1301
2412,4412
2412,4690
2412,5733
2413,5990
2414,1173
2415,5467
2416,5179
2417,234
2418,3718
2419,2369
2420,1987
2421,6407
2422,305
2422,2113
2422,5034
2423,1493
2423,4001
2423,5572
2424,1056
2424,4681
2425,4752
2426,417
2427,2624
2427,2687
2427,4051
2428,283
2428,4309
2429,5124
2430,533
2430,1645
2430,3010
2430,5176
2431,1675
2432,1354
2433,1284
2433,2491
2433,5570
2433,5983
2434,1950
2434,3125
2434,3456
2434,6032
2435,209
2435,1413
2435,5759
2436,4657
2437,593
2437,965
2437,1114
2437,1384
2437,1672
2437,2234
2437,4536
2437,5598
2437,6260
2438,2107
2438,4294
2439,278
2439,1541
2440,792
2440,1782
2440,2895
2440,4792
2441,2526
2441,2696
2441,3565
2441,6387
2442,1474
2443,3280
2444,1035
2444,4841
2444,5273
2445,1173
2446,1817
2447,4402
2448,233
2448,308
2448,452
2448,1078
2448,3755
2448,3813
2448,5366
2449,2689
2449,4653
2449,5033
2450,605
2450,2494
2450,6188
2451,4447
2451,5273
2452,3921
2453,3047
2454,1992
2455,237
2455,1651
2455,1734
2455,4638
2455,5370
2455,6263
2456,1598
2456,5010
2457,4309
2458,2800
2458,3135
2458,5302
2459,49
2460,2538
2461,1837
2462,2323
2462,3468
2462,5179
2462,5493
2463,1172
2463,5615
2464,2098
2465,3476
2467,753
2467,1230
2467,3294
2468,887
2468,2801
2468,3822
2468,4249
2468,5279
2469,523
2469,1262
2470,6043
2471,4911
2472,2768
2473,114
2473,4332
2474,2505
2475,2387
2476,5054
2477,1080
2477,2510
2477,3074
2477,3962
2477,6064
2478,1699
2479,475
2479,1297
2479,1752
2480,664
2480,6254
2481,4093
2482,5309
2483,140
2484,645
2484,2799
2484,3634
2485,5860
2486,3930
2487,3096
2488,5027
2489,3962
2490,5309
2491,450
2491,816
2491,1601
2491,1938
2491,2433
2491,2822
2491,2952
2491,3559
2491,4282
2491,4701
2491,6169
2491,6215
2491,6333
2491,6441
2492,2978
2493,216
2494,2450
2495,2784
2496,698
2496,3182
2496,3770
2496,3984
2496,4990
2496,5429
2496,5712
2496,5855
2496,6085
2497,5309
2497,5980
2498,5553
2499,4092
2500,3184
2501,385
2502,2039
2503,5224
