node1,node2
6784,300
6784,385
6784,445
6784,882
6784,1158
6784,1969
6784,2180
6784,2399
6784,2698
6784,2969
6784,3073
6784,3215
6784,3221
6784,3352
6784,3476
6784,3915
6784,4056
6784,4071
6784,4687
6784,4813
6784,4920
6784,5084
6784,5174
6784,5621
6784,5753
6784,5795
6784,5961
6784,6058
6784,6116
6784,6376
6787,186
6787,882
6787,1301
6787,1430
6787,1648
6787,1651
6787,2018
6787,2127
6787,2140
6787,2247
6787,2455
6787,3018
6787,3221
6787,3921
6787,3968
6787,4349
6787,4922
6787,6170
6787,6263
6788,186
6788,489
6788,614
6788,683
6788,882
6788,3600
6788,3728
6788,4971
6788,5615
6788,6256
6789,186
6789,2201
6789,3478
6789,4041
6791,95
6791,186
6791,534
6791,2201
6791,5591
6793,16
6793,186
6793,882
6793,1297
6793,4971
6793,5682
6794,186
6794,2519
6794,4813
6794,5621
6794,5806
6794,5961
6794,6064
6796,16
6796,186
6796,882
6796,1017
6796,1297
6796,4262
6796,4813
6796,4971
6796,5621
6796,5682
6796,5961
6810,882
6810,917
6810,2247
6810,3018
6810,5440
6813,186
6813,1997
6813,3368
6813,3381
6813,4813
6813,5621
6813,5899
6813,5961
6819,186
6819,2180
6819,3866
6819,5084
6819,5621
6819,5961
6819,6116
6820,186
6820,3924
6820,5273
6821,186
6821,652
6821,882
6821,2006
6821,2034
6821,2227
6824,385
6824,929
6824,2969
6824,4493
6824,4813
6824,5084
6824,5621
6824,5961
6824,6376
6827,2852
6830,95
6830,186
6830,238
6830,451
6830,489
6830,534
6830,588
6830,652
6830,683
6830,851
6830,852
6830,882
6830,905
6830,1043
6830,1072
6830,1077
6830,1229
6830,1251
6830,1259
6830,1297
6830,1589
6830,1817
6830,1863
6830,1987
6830,2028
6830,2201
6830,2491
6830,2733
6830,2793
6830,2905
6830,2949
6830,2969
6830,3173
6830,3268
6830,3389
6830,3427
6830,3752
6830,3758
6830,3803
6830,3940
6830,3968
6830,4139
6830,4186
6830,4474
6830,4622
6830,4652
6830,4701
6830,4813
6830,4828
6830,4836
6830,4971
6830,5037
6830,5364
6830,5534
6830,5588
6830,5591
6830,5597
6830,5615
6830,5621
6830,5676
6830,5961
6830,6178
6830,6236
6830,6288
6830,6376
6830,6441
6831,186
6831,851
6831,1077
6831,1790
6831,2201
6832,16
6832,186
6832,882
6832,1297
6832,4971
6835,134
6835,186
6835,502
6835,882
6835,2314
6835,4971
6835,5597
6840,186
6840,300
6840,790
6840,882
6840,1618
6840,1998
6840,2180
6840,3344
6840,3481
6840,3866
6840,4129
6840,4242
6840,4758
6840,5084
6840,5174
6840,5553
6840,5961
6840,5988
6840,6116
6840,6309
6841,186
6841,4813
6841,5621
6841,6058
6844,186
6844,300
6844,882
6844,1430
6844,1474
6844,1648
6844,2969
6844,3221
6844,3449
6844,3887
6844,3921
6844,4361
6844,4813
6844,5027
6844,5174
6844,5621
6844,5961
6848,186
6848,231
6848,515
6848,683
6848,774
6848,868
6848,882
6848,888
6848,951
6848,1591
6848,1969
6848,2099
6848,2399
6848,2921
6848,2969
6848,3117
6848,3163
6848,3352
6848,3476
6848,4813
6848,4971
6848,5063
6848,5313
6848,5595
6848,5615
6848,5621
6848,5655
6848,5961
6848,6058
6848,6288
6848,6304
6848,6376
6850,162
6850,882
6850,4971
6850,6271
6854,186
6854,300
6854,4813
6854,5084
6854,5174
6854,5621
6854,5961
6861,186
6861,761
6861,2136
6861,2921
6861,3747
6861,4813
6861,5961
6867,186
6867,882
6867,2970
6867,3013
6867,3968
6867,5340
6871,162
6871,186
6871,882
6871,1651
6871,2127
6871,2140
6871,2341
6871,2444
6871,3221
6871,4349
6871,4841
6871,5273
6871,6263
6876,58
6876,186
6876,226
6876,672
6876,683
6876,842
6876,882
6876,972
6876,1081
6876,1251
6876,1474
6876,1810
6876,2259
6876,2491
6876,2519
6876,2569
6876,2921
6876,3498
6876,3731
6876,3803
6876,3819
6876,3968
6876,4067
6876,4093
6876,4094
6876,4262
6876,4342
6876,4361
6876,4701
6876,4813
6876,4971
6876,5084
6876,5293
6876,5298
6876,5597
6876,5621
6876,5806
6876,5931
6876,5961
6876,6064
6876,6105
6877,80
6877,2519
6877,4813
6877,5621
6877,5806
6877,5931
6888,186
6888,3476
6888,5621
6888,5961
6888,6058
6890,31
6890,186
6890,683
6890,882
6890,2451
6890,3700
6890,3924
6890,5273
6895,186
6895,2519
6895,5621
6895,5806
6895,5931
6895,6064
6905,186
6905,747
6905,2733
6905,2825
6905,2931
6905,4227
6906,186
6906,2969
6906,3449
6906,4813
6906,5961
6909,186
6909,300
6909,882
6909,2403
6909,2738
6909,3758
6909,3803
6909,4813
6909,4971
6909,5084
6909,5174
6909,5597
6909,5621
6909,5919
6909,5961
6913,48
6913,186
6913,609
6913,882
6913,979
6913,1297
6913,2491
6913,4701
6913,5428
6913,6441
6914,488
6914,872
6914,882
6914,2201
6914,4971
6917,186
6917,1474
6917,4361
6917,4813
6917,5084
6917,5621
6917,5961
6917,6058
6921,100
6921,186
6921,606
6921,882
6921,2234
6921,2437
6921,3414
6921,4536
6926,162
6926,186
6926,445
6926,515
6926,774
6926,868
6926,882
6926,888
6926,972
6926,1251
6926,1301
6926,1969
6926,2099
6926,2399
6926,2921
6926,2969
6926,3117
6926,3221
6926,3352
6926,3476
6926,3758
6926,3803
6926,3924
6926,3968
6926,4582
6926,4802
6926,4813
6926,4971
6926,5235
6926,5273
6926,5313
6926,5468
6926,5595
6926,5597
6926,5621
6926,5655
6926,5961
6926,6058
6926,6165
6926,6288
6926,6304
6926,6376
6928,16
6928,116
6928,186
6928,477
6928,489
6928,497
6928,588
6928,609
6928,652
6928,683
6928,720
6928,846
6928,851
6928,882
6928,905
6928,1043
6928,1072
6928,1077
6928,1251
6928,1259
6928,1297
6928,1618
6928,1863
6928,2106
6928,2201
6928,2491
6928,3389
6928,3634
6928,3683
6928,3758
6928,3803
6928,3890
6928,4242
6928,4671
6928,4692
6928,4701
6928,4828
6928,4971
6928,5144
6928,5382
6928,5591
6928,5597
6928,5615
6928,5676
6928,5682
6928,5988
6928,6070
6928,6087
6928,6178
6928,6236
6928,6271
6928,6373
6931,183
6931,186
6931,882
6931,1301
6931,1781
6931,1853
6931,2575
6931,2970
6931,3010
6931,3414
6931,5340
6931,6000
6931,6335
6934,183
6934,186
6934,226
6934,387
6934,480
6934,590
6934,683
6934,872
6934,882
6934,922
6934,1302
6934,1396
6934,1430
6934,1589
6934,1648
6934,1815
6934,2208
6934,2587
6934,2733
6934,3010
6934,3221
6934,3295
6934,3397
6934,3414
6934,4971
6934,5033
6934,5553
6934,5588
6934,6178
6934,6243
6934,6309
6934,6402
6936,882
6936,1251
6936,1273
6936,2403
6936,3758
6936,3803
6936,3930
6936,4971
6936,5597
6936,5843
6938,186
6938,882
6938,1592
6938,1648
6938,2104
6938,2300
6938,3221
6938,3367
6938,5634
6938,6263
6939,16
6939,186
6939,231
6939,324
6939,445
6939,882
6939,1297
6939,1774
