node1,node2
108,47069
108,47295
108,47542
108,47584
110,40227
110,40587
110,40724
110,41656
110,42248
110,43052
110,43210
110,43632
110,43685
110,44028
110,44130
110,44185
110,44543
110,44556
110,44609
110,44668
110,44702
110,45073
110,45121
110,45330
110,45454
110,45623
110,45766
110,45989
110,46207
110,46342
110,46537
110,46711
110,46805
110,47066
110,47554
110,47737
113,39686
113,39878
113,40040
113,40660
113,41614
113,42013
113,42181
113,42231
113,42461
113,43052
113,43548
113,43570
113,43991
113,44151
113,44625
113,45850
113,46504
113,47493
113,47542
113,47562
115,40099
115,40543
115,40587
115,44920
115,45990
115,46996
115,47179
124,39852
124,40036
124,40135
124,40243
124,40302
124,40308
124,40683
124,40838
124,41203
124,41217
124,41614
124,41634
124,41718
124,42706
124,42828
124,43018
124,43036
124,43052
124,43374
124,43415
124,43548
124,43570
124,43735
124,44227
124,44491
124,44574
124,44625
124,44739
124,44922
124,45082
124,45154
124,45223
124,45363
124,45666
124,45850
124,45860
124,46250
124,46378
124,46477
124,46504
124,46510
124,46602
124,47326
124,47542
124,47562
124,47665
130,39740
130,39786
130,39852
130,40040
130,40196
130,40302
130,40792
130,40840
130,40942
130,41307
130,41357
130,41586
130,41656
130,41941
130,41982
130,42073
130,42235
130,42276
130,42453
130,42764
130,42799
130,43144
130,43193
130,43289
130,43848
130,44002
130,44092
130,44453
130,44626
130,44655
130,44820
130,44850
130,44920
130,44990
130,45103
130,45330
130,45363
130,45397
130,45416
130,45943
130,46018
130,46164
130,46216
130,46328
130,46350
130,46602
130,46782
130,47030
130,47122
130,47179
130,47638
130,47695
130,47815
131,40398
131,41217
131,41230
131,41924
131,42193
131,43289
131,43978
131,44504
131,44758
131,45850
131,47632
137,43289
137,45583
142,40511
142,40838
142,42231
142,43006
142,43598
142,43842
142,45335
142,45901
142,46361
142,46867
143,40214
143,40249
143,40509
143,40597
143,40671
143,40838
143,40979
143,41234
143,41441
143,41624
143,41634
143,41672
143,41811
143,41896
143,42434
143,42531
143,43051
143,43052
143,43217
143,43289
143,43304
143,43575
143,43860
143,44056
143,44556
143,44921
143,44979
143,45363
143,45602
143,45683
143,45873
143,46201
143,46216
143,46335
143,46603
143,46747
143,47102
143,47205
143,47401
143,47623
144,40937
144,41156
144,41439
144,42542
144,42848
144,43052
144,43365
144,43496
144,43756
144,45767
144,46345
144,47124
144,47659
144,47771
148,40875
148,40972
148,40994
148,41142
148,41169
148,41285
148,41481
148,41748
148,42241
148,42307
148,42522
148,42736
148,42778
148,43036
148,43289
148,43773
148,43978
148,44085
148,44382
148,44727
148,45307
148,45316
148,45767
148,46216
148,46276
148,46306
148,46328
148,46342
148,47059
148,47073
148,47490
148,47501
148,47502
148,47640
154,39784
154,40714
154,40938
154,41315
